,ProductID,ProductWeight,Fat_Content,PackingVisibility,ProductCategory,MRP,Outlet-ID,Outlet_started_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
4988,620,281,2,3289,5,579,6,6,3.0,1,1,573
4989,1244,216,2,928,3,1370,8,2,3.0,0,1,1284
4990,347,387,1,642,13,3292,2,7,1.61,1,1,431
4991,1464,377,1,849,8,5334,8,2,3.0,0,1,3461
4992,1416,404,1,491,9,3133,3,8,2.0,2,2,1004
4993,66,62,1,4926,7,613,9,4,2.0,0,1,322
4994,1348,389,1,227,9,4838,9,4,2.0,0,1,1759
4995,921,51,2,5070,6,5698,7,5,1.61,1,1,2967
4996,121,242,1,1606,14,3308,8,2,3.0,0,1,808
4997,404,356,2,6736,6,4108,3,8,2.0,2,2,1050
4998,390,368,2,6545,6,4257,8,2,3.0,0,1,1442
4999,1043,290,2,1639,13,5765,3,8,2.0,2,2,1775
5000,1319,279,1,3568,9,3242,9,4,2.0,0,1,1549
5001,317,299,2,0,15,1077,8,2,3.0,0,1,1195
5002,813,371,1,6548,5,5591,9,4,2.0,0,1,2731
5003,737,0,1,2160,13,4898,5,0,2.0,2,3,2741
5004,555,281,1,6024,0,414,6,6,3.0,1,1,832
5005,1267,295,1,3863,9,2361,8,2,3.0,0,1,1322
5006,1305,219,1,0,9,2864,7,5,1.61,1,1,1373
5007,644,248,2,5522,13,2536,6,6,3.0,1,1,1764
5008,799,380,2,3247,6,2544,8,2,3.0,0,1,2226
5009,490,301,2,5413,13,5233,6,6,3.0,1,1,2703
5010,325,334,2,1992,3,1715,1,1,1.0,2,1,1942
5011,45,374,1,5402,14,5825,2,7,1.61,1,1,2260
5012,1102,289,2,2324,6,3805,2,7,1.61,1,1,2476
5013,276,368,2,0,15,904,9,4,2.0,0,1,1134
5014,1345,244,1,3767,8,2880,0,3,1.61,2,0,405
5015,1048,394,1,6045,4,640,3,8,2.0,2,2,1022
5016,1254,306,2,6919,3,5077,1,1,1.0,2,1,2099
5017,24,293,1,7500,14,5374,7,5,1.61,1,1,2572
5018,146,337,2,1806,4,2966,8,2,3.0,0,1,1299
5019,1132,163,1,2962,6,5171,3,8,2.0,2,2,2588
5020,887,410,2,4200,0,1419,1,1,1.0,2,1,576
5021,505,184,2,4667,13,1521,8,2,3.0,0,1,1229
5022,819,0,2,7725,0,2478,4,0,3.0,0,0,93
5023,522,378,2,6629,10,1867,9,4,2.0,0,1,1914
5024,1039,209,2,2745,10,1425,2,7,1.61,1,1,1121
5025,1384,321,1,2857,8,16,8,2,3.0,0,1,490
5026,1443,237,1,6340,8,895,8,2,3.0,0,1,647
5027,265,0,1,6949,6,3821,5,0,2.0,2,3,2401
5028,674,82,2,6664,13,1514,1,1,1.0,2,1,1626
5029,8,58,2,878,14,516,7,5,1.61,1,1,970
5030,615,350,2,4512,13,5806,7,5,1.61,1,1,2975
5031,1320,375,1,7848,9,4071,0,3,1.61,2,0,499
5032,423,165,1,583,3,1411,8,2,3.0,0,1,1270
5033,444,90,1,6980,13,2727,9,4,2.0,0,1,2204
5034,715,398,1,5098,0,4092,9,4,2.0,0,1,2630
5035,1170,378,2,2954,5,3610,3,8,2.0,2,2,852
5036,1222,377,1,6139,13,3584,6,6,3.0,1,1,2683
5037,448,360,2,6280,5,202,9,4,2.0,0,1,662
5038,673,376,1,618,6,4332,9,4,2.0,0,1,2937
5039,96,0,1,4132,14,3226,5,0,2.0,2,3,2358
5040,354,290,1,2438,6,2873,2,7,1.61,1,1,1463
5041,396,306,2,5518,5,3469,7,5,1.61,1,1,1976
5042,474,409,2,6856,12,5421,3,8,2.0,2,2,3243
5043,17,0,1,0,14,1393,5,0,2.0,2,3,1967
5044,278,367,1,5387,3,2365,0,3,1.61,2,0,553
5045,492,322,2,4212,0,4803,8,2,3.0,0,1,554
5046,109,138,1,3497,4,1180,9,4,2.0,0,1,1183
5047,457,392,4,1443,6,3121,6,6,3.0,1,1,1217
5048,912,49,2,2643,6,5862,9,4,2.0,0,1,496
5049,101,314,1,896,7,220,7,5,1.61,1,1,474
5050,1269,391,1,7781,9,4499,0,3,1.61,2,0,533
5051,367,19,1,2958,5,4758,7,5,1.61,1,1,2147
5052,1532,339,1,0,9,4697,8,2,3.0,0,1,2357
5053,1434,363,1,7615,8,4284,3,8,2.0,2,2,2145
5054,935,191,4,4887,1,1097,9,4,2.0,0,1,580
5055,1356,387,1,6509,11,700,8,2,3.0,0,1,892
5056,471,231,2,6774,5,1040,2,7,1.61,1,1,1438
5057,1356,387,1,7739,11,677,0,3,1.61,2,0,84
5058,1482,0,0,4592,8,5902,5,0,2.0,2,3,2840
5059,1284,391,1,1593,9,2762,1,1,1.0,2,1,2414
5060,514,263,2,2676,0,4833,2,7,1.61,1,1,1883
5061,1106,381,1,119,0,1086,1,1,1.0,2,1,387
5062,1142,350,2,6009,6,3011,2,7,1.61,1,1,1945
5063,431,0,2,0,3,1465,5,0,2.0,2,3,2012
5064,287,406,1,2426,5,1021,8,2,3.0,0,1,1814
5065,826,0,1,5062,13,5798,5,0,2.0,2,3,3444
5066,212,407,1,1245,6,1519,3,8,2.0,2,2,1110
5067,739,360,1,4581,1,5026,1,1,1.0,2,1,2699
5068,398,407,2,3361,6,4417,9,4,2.0,0,1,2179
5069,369,297,2,4036,6,4421,1,1,1.0,2,1,1975
5070,1356,0,1,6497,11,664,5,0,2.0,2,3,2030
5071,1169,377,2,6766,10,2140,0,3,1.61,2,0,326
5072,578,310,2,3113,13,1782,1,1,1.0,2,1,1961
5073,252,296,1,6748,3,2175,9,4,2.0,0,1,1922
5074,662,376,1,717,10,2835,3,8,2.0,2,2,1810
5075,66,0,1,4900,7,693,5,0,2.0,2,3,1943
5076,1366,306,1,2546,8,239,1,1,1.0,2,1,310
5077,8,58,2,876,14,459,8,2,3.0,0,1,465
5078,279,330,1,5182,4,5292,6,6,3.0,1,1,2057
5079,1541,383,1,7452,8,363,9,4,2.0,0,1,621
5080,142,287,2,6264,14,281,9,4,2.0,0,1,853
5081,958,116,2,6244,4,1620,6,6,3.0,1,1,1134
5082,260,358,1,6640,3,2824,1,1,1.0,2,1,2049
5083,1406,235,1,7747,9,3616,0,3,1.61,2,0,318
5084,770,0,1,3221,6,449,5,0,2.0,2,3,1290
5085,1094,290,1,2352,13,5497,7,5,1.61,1,1,2132
5086,971,307,1,4087,6,3240,6,6,3.0,1,1,2191
5087,1436,325,0,5658,11,2055,3,8,2.0,2,2,927
5088,590,326,1,7514,5,399,2,7,1.61,1,1,721
5089,965,334,1,649,1,5279,7,5,1.61,1,1,2297
5090,37,0,1,7592,14,3083,5,0,2.0,2,3,1496
5091,1479,206,1,2013,9,5835,7,5,1.61,1,1,2260
5092,1177,0,1,3638,3,1000,4,0,3.0,0,0,225
5093,44,362,1,2693,14,4491,0,3,1.61,2,0,183
5094,1024,185,2,0,13,268,8,2,3.0,0,1,795
5095,322,256,1,2405,6,2118,0,3,1.61,2,0,322
5096,248,301,1,1275,6,727,7,5,1.61,1,1,1002
5097,505,184,2,4689,13,1579,2,7,1.61,1,1,1477
5098,503,160,1,5756,6,1513,2,7,1.61,1,1,1394
5099,1343,247,3,7157,8,1567,3,8,2.0,2,2,920
5100,1307,270,1,5720,9,681,9,4,2.0,0,1,900
5101,164,0,2,6845,4,5031,4,0,3.0,0,0,213
5102,820,28,2,3704,3,4781,3,8,2.0,2,2,1817
5103,255,0,1,5929,6,1431,5,0,2.0,2,3,1829
5104,363,296,2,766,15,5419,9,4,2.0,0,1,1196
5105,459,132,2,2805,13,1871,8,2,3.0,0,1,1044
5106,1192,0,2,7523,13,3498,4,0,3.0,0,0,138
5107,55,261,1,5465,7,3270,8,2,3.0,0,1,1451
5108,1170,0,2,2923,5,3603,5,0,2.0,2,3,2863
5109,333,285,1,5558,3,3036,7,5,1.61,1,1,2028
5110,1506,273,1,912,9,3798,6,6,3.0,1,1,2728
5111,1432,414,0,1341,9,3059,6,6,3.0,1,1,2132
5112,987,321,1,1553,3,787,9,4,2.0,0,1,857
5113,1068,0,2,2501,4,2589,5,0,2.0,2,3,2179
5114,885,370,2,1223,13,332,8,2,3.0,0,1,338
5115,427,345,1,4750,6,514,6,6,3.0,1,1,587
5116,794,246,2,1694,3,3946,3,8,2.0,2,2,2701
5117,1479,206,1,2015,9,5828,3,8,2.0,2,2,2118
5118,254,0,2,1280,5,2191,5,0,2.0,2,3,1454
5119,1555,400,1,4334,8,2670,6,6,3.0,1,1,1405
5120,1085,47,1,5296,0,130,8,2,3.0,0,1,610
5121,192,379,2,7338,4,5429,9,4,2.0,0,1,2586
5122,669,0,2,6216,2,675,4,0,3.0,0,0,224
5123,1405,223,1,506,8,4217,8,2,3.0,0,1,670
5124,1051,0,1,5002,6,313,5,0,2.0,2,3,759
5125,419,70,1,6050,6,657,9,4,2.0,0,1,509
5126,877,277,1,7601,0,2685,3,8,2.0,2,2,1330
5127,501,388,1,6131,5,2482,1,1,1.0,2,1,1858
5128,976,356,2,4950,0,5840,9,4,2.0,0,1,1466
5129,428,302,2,5464,13,3429,6,6,3.0,1,1,2404
5130,157,113,1,2197,5,5058,3,8,2.0,2,2,3028
5131,1296,361,1,4767,9,5233,6,6,3.0,1,1,2953
5132,482,37,2,3895,13,876,1,1,1.0,2,1,593
5133,1091,310,4,3005,6,4730,2,7,1.61,1,1,1939
5134,215,320,2,4357,15,1538,3,8,2.0,2,2,1216
5135,578,0,2,3097,13,1831,5,0,2.0,2,3,1843
5136,978,379,1,2267,4,5575,8,2,3.0,0,1,2544
5137,1447,379,1,1901,11,4115,3,8,2.0,2,2,1895
5138,629,0,0,0,6,5498,5,0,2.0,2,3,2275
5139,946,0,1,6293,0,69,5,0,2.0,2,3,860
5140,1081,321,2,2620,6,2102,3,8,2.0,2,2,1408
5141,211,368,2,3619,5,2228,9,4,2.0,0,1,1897
5142,677,395,2,4417,10,3740,2,7,1.61,1,1,1242
5143,469,358,2,6412,3,2164,8,2,3.0,0,1,326
5144,180,0,1,6477,13,4689,5,0,2.0,2,3,3251
5145,1046,388,1,1527,0,2607,2,7,1.61,1,1,2127
5146,339,141,4,3038,15,799,1,1,1.0,2,1,693
5147,954,310,1,0,13,591,6,6,3.0,1,1,732
5148,884,0,2,2441,13,878,4,0,3.0,0,0,98
5149,17,133,1,5080,14,1439,2,7,1.61,1,1,1211
5150,831,0,1,7870,4,648,4,0,3.0,0,0,75
5151,406,0,2,2794,13,144,5,0,2.0,2,3,699
5152,1164,329,1,3035,13,4300,9,4,2.0,0,1,2029
5153,220,0,2,92,4,3088,5,0,2.0,2,3,2787
5154,527,342,2,7777,0,1842,0,3,1.61,2,0,198
5155,1386,172,0,4120,8,4064,0,3,1.61,2,0,341
5156,1529,352,1,5882,8,2257,7,5,1.61,1,1,1240
5157,704,313,2,179,13,5158,8,2,3.0,0,1,1436
5158,1315,273,1,2036,9,1818,3,8,2.0,2,2,1248
5159,982,395,2,1088,6,2414,1,1,1.0,2,1,1119
5160,547,352,1,7294,13,5193,0,3,1.61,2,0,435
5161,1212,403,2,6597,13,1658,6,6,3.0,1,1,1258
5162,311,0,1,6538,4,370,5,0,2.0,2,3,802
5163,183,0,1,4345,3,1335,5,0,2.0,2,3,1745
5164,413,26,2,7056,12,3846,8,2,3.0,0,1,2317
5165,415,413,2,0,15,3931,9,4,2.0,0,1,2151
5166,271,308,2,114,4,3223,7,5,1.61,1,1,1648
5167,895,395,2,5051,13,2192,2,7,1.61,1,1,631
5168,1539,332,1,3805,8,21,9,4,2.0,0,1,275
5169,722,290,2,483,13,4430,6,6,3.0,1,1,1373
5170,1182,322,2,5284,6,1461,9,4,2.0,0,1,1144
5171,154,360,1,5119,3,94,6,6,3.0,1,1,566
5172,871,296,2,7194,5,2908,1,1,1.0,2,1,1361
5173,1009,403,2,5876,10,4117,2,7,1.61,1,1,1764
5174,572,208,1,1706,3,3585,3,8,2.0,2,2,2032
5175,731,401,1,2216,0,376,1,1,1.0,2,1,854
5176,625,92,1,4278,2,2822,2,7,1.61,1,1,1197
5177,976,0,2,4910,0,5866,5,0,2.0,2,3,3428
5178,1331,318,1,5197,9,3842,3,8,2.0,2,2,1260
5179,455,313,2,6899,5,1176,0,3,1.61,2,0,238
5180,1342,0,1,5375,9,4130,4,0,3.0,0,0,346
5181,190,287,1,6099,13,5362,6,6,3.0,1,1,2739
5182,507,373,2,1397,3,3099,2,7,1.61,1,1,1795
5183,746,166,2,1441,13,4457,3,8,2.0,2,2,1862
5184,688,384,1,3728,13,2918,6,6,3.0,1,1,1659
5185,1038,0,2,4942,4,4600,5,0,2.0,2,3,3456
5186,1231,377,2,2677,13,1563,9,4,2.0,0,1,2059
5187,405,0,2,7180,12,3154,5,0,2.0,2,3,1434
5188,372,123,2,3264,3,3379,3,8,2.0,2,2,1863
5189,261,165,1,7358,4,4855,1,1,1.0,2,1,2001
5190,793,358,1,4840,0,5602,3,8,2.0,2,2,2659
5191,263,357,1,6493,5,1015,2,7,1.61,1,1,1099
5192,1425,290,1,3473,9,340,0,3,1.61,2,0,13
5193,320,0,2,2049,5,2989,5,0,2.0,2,3,3110
5194,1110,0,2,2481,5,3624,5,0,2.0,2,3,2627
5195,602,0,1,4932,0,1354,5,0,2.0,2,3,1195
5196,871,296,2,7195,5,2839,6,6,3.0,1,1,2506
5197,1286,392,0,7634,9,3889,9,4,2.0,0,1,2494
5198,653,263,0,4770,2,4011,3,8,2.0,2,2,502
5199,1168,268,2,7198,4,5853,0,3,1.61,2,0,1111
5200,1029,297,1,7203,10,1875,2,7,1.61,1,1,2062
5201,257,361,2,7567,13,3383,7,5,1.61,1,1,2604
5202,1124,88,4,6696,13,42,2,7,1.61,1,1,374
5203,1317,327,1,2293,9,465,1,1,1.0,2,1,545
5204,327,402,2,3783,5,3230,2,7,1.61,1,1,2425
5205,511,307,1,6301,6,4470,3,8,2.0,2,2,2499
5206,1418,18,1,1868,8,73,1,1,1.0,2,1,374
5207,246,312,2,0,4,1356,8,2,3.0,0,1,1097
5208,700,369,2,131,10,972,3,8,2.0,2,2,1175
5209,792,0,3,1315,1,1828,5,0,2.0,2,3,1530
5210,45,374,1,5391,14,5835,1,1,1.0,2,1,2398
5211,678,55,1,5459,5,3386,6,6,3.0,1,1,1675
5212,668,0,0,6358,0,636,5,0,2.0,2,3,1105
5213,366,157,1,5461,5,3118,2,7,1.61,1,1,2310
5214,447,143,1,4012,4,2949,9,4,2.0,0,1,984
5215,1209,86,1,0,5,803,2,7,1.61,1,1,853
5216,1341,0,1,2240,9,2617,5,0,2.0,2,3,2050
5217,1335,285,0,3094,9,5542,6,6,3.0,1,1,1042
5218,8,58,2,874,14,531,1,1,1.0,2,1,551
5219,1425,290,1,1794,9,291,6,6,3.0,1,1,110
5220,60,339,1,2917,4,580,8,2,3.0,0,1,543
5221,105,315,1,6426,14,4768,1,1,1.0,2,1,2556
5222,304,118,2,5489,5,1950,7,5,1.61,1,1,1354
5223,788,0,2,492,6,5467,5,0,2.0,2,3,3491
5224,1164,329,0,4799,13,4210,0,3,1.61,2,0,516
5225,565,0,1,1127,5,5881,5,0,2.0,2,3,3328
5226,501,388,1,6157,5,2543,2,7,1.61,1,1,462
5227,940,330,1,4276,5,3199,1,1,1.0,2,1,1648
5228,463,288,2,3060,5,849,2,7,1.61,1,1,774
5229,1245,377,0,102,4,3826,8,2,3.0,0,1,2035
5230,364,223,1,5344,0,3176,2,7,1.61,1,1,1510
5231,1304,0,1,5643,9,3609,5,0,2.0,2,3,1940
5232,721,329,2,2564,13,1402,9,4,2.0,0,1,647
5233,1481,324,1,2927,9,1962,7,5,1.61,1,1,2548
5234,1312,408,1,1592,9,967,7,5,1.61,1,1,1238
5235,227,327,1,7301,3,1044,7,5,1.61,1,1,1970
5236,1230,362,1,2223,6,5722,7,5,1.61,1,1,3303
5237,198,361,1,4143,15,5158,7,5,1.61,1,1,2914
5238,984,321,1,0,13,2386,1,1,1.0,2,1,2283
5239,1205,337,1,1260,0,1857,3,8,2.0,2,2,1530
5240,1444,406,1,2097,9,212,6,6,3.0,1,1,1063
5241,282,227,1,2322,6,149,6,6,3.0,1,1,504
5242,1329,393,1,2808,9,2770,9,4,2.0,0,1,901
5243,1494,277,1,5224,9,431,2,7,1.61,1,1,762
5244,947,339,1,2309,3,5704,1,1,1.0,2,1,3099
5245,970,205,1,24,5,2514,9,4,2.0,0,1,2136
5246,1337,372,1,4509,9,2244,8,2,3.0,0,1,1054
5247,59,363,1,885,14,3363,1,1,1.0,2,1,1381
5248,878,96,0,6700,3,5917,8,2,3.0,0,1,2531
5249,809,148,2,7510,1,42,3,8,2.0,2,2,622
5250,1187,407,2,1885,4,4920,6,6,3.0,1,1,2485
5251,200,404,2,6077,3,1562,3,8,2.0,2,2,608
5252,1053,0,3,5135,13,4479,4,0,3.0,0,0,966
5253,838,360,1,5299,1,4066,3,8,2.0,2,2,3167
5254,1482,273,1,4603,8,5936,1,1,1.0,2,1,2640
5255,561,0,1,280,13,4935,5,0,2.0,2,3,2746
5256,1086,0,3,2479,0,522,5,0,2.0,2,3,1564
5257,825,388,1,2542,6,2137,2,7,1.61,1,1,1784
5258,223,410,1,1063,6,1912,1,1,1.0,2,1,1763
5259,1092,385,2,5772,6,1228,1,1,1.0,2,1,1024
5260,665,387,1,5018,13,3593,6,6,3.0,1,1,2122
5261,465,292,2,4293,6,2344,6,6,3.0,1,1,733
5262,778,350,2,5490,6,5040,9,4,2.0,0,1,3277
5263,1014,0,2,1737,13,4452,5,0,2.0,2,3,1611
5264,563,144,0,75,0,468,1,1,1.0,2,1,925
5265,1326,0,1,1200,9,1846,5,0,2.0,2,3,2039
5266,795,0,2,4528,4,728,5,0,2.0,2,3,1622
5267,118,0,1,2607,7,2699,5,0,2.0,2,3,873
5268,90,289,1,0,7,4457,2,7,1.61,1,1,1116
5269,221,391,2,5900,5,484,3,8,2.0,2,2,572
5270,1265,406,1,7136,9,144,8,2,3.0,0,1,171
5271,1555,400,1,4341,8,2620,7,5,1.61,1,1,1660
5272,1302,412,1,1761,9,3050,2,7,1.61,1,1,1200
5273,638,0,1,4505,13,2821,5,0,2.0,2,3,2326
5274,615,350,2,4498,13,5811,1,1,1.0,2,1,3117
5275,1298,398,1,1567,9,1699,1,1,1.0,2,1,1474
5276,440,363,2,703,5,1652,8,2,3.0,0,1,1609
5277,315,382,1,1162,6,1625,6,6,3.0,1,1,1125
5278,275,296,1,2910,13,288,3,8,2.0,2,2,784
5279,1155,100,2,2249,1,3462,8,2,3.0,0,1,1894
5280,269,360,1,6987,3,1554,7,5,1.61,1,1,1190
5281,1487,0,1,5570,8,3444,5,0,2.0,2,3,3249
5282,1177,318,1,1859,3,1008,3,8,2.0,2,2,571
5283,763,366,2,5177,6,1767,6,6,3.0,1,1,1259
5284,468,0,2,7087,0,4742,4,0,3.0,0,0,377
5285,821,368,1,2461,4,2062,0,3,1.61,2,0,217
5286,571,0,1,2492,0,1043,5,0,2.0,2,3,2051
5287,707,307,1,7862,0,3501,0,3,1.61,2,0,721
5288,328,310,2,19,6,3769,1,1,1.0,2,1,1810
5289,620,281,2,3290,5,607,8,2,3.0,0,1,699
5290,1334,0,1,7435,9,3542,4,0,3.0,0,0,308
5291,139,390,1,5638,7,2689,8,2,3.0,0,1,2633
5292,697,211,2,1860,1,5598,8,2,3.0,0,1,3345
5293,1397,392,1,4516,9,273,8,2,3.0,0,1,646
5294,43,0,1,1686,4,3268,5,0,2.0,2,3,927
5295,1469,0,1,945,9,345,5,0,2.0,2,3,698
5296,906,0,1,1655,0,3180,5,0,2.0,2,3,2261
5297,712,85,1,6580,6,415,9,4,2.0,0,1,608
5298,1438,397,1,1405,8,3250,2,7,1.61,1,1,2110
5299,383,0,2,4069,6,2786,5,0,2.0,2,3,2950
5300,1162,372,2,4847,6,4861,8,2,3.0,0,1,2444
5301,347,0,1,627,13,3224,5,0,2.0,2,3,803
5302,780,0,1,3974,13,2208,5,0,2.0,2,3,2788
5303,1282,254,1,3500,8,2667,1,1,1.0,2,1,593
5304,1512,119,1,6155,9,1235,6,6,3.0,1,1,2262
5305,1332,364,1,2666,9,2303,9,4,2.0,0,1,1962
5306,1028,400,1,3083,4,1395,6,6,3.0,1,1,915
5307,941,399,1,358,6,4492,1,1,1.0,2,1,2561
5308,17,133,1,5063,14,1453,7,5,1.61,1,1,592
5309,1247,267,1,2754,5,622,3,8,2.0,2,2,554
5310,79,224,1,3959,7,2224,0,3,1.61,2,0,85
5311,748,114,1,2353,1,5017,7,5,1.61,1,1,1538
5312,1168,268,2,5495,4,5887,6,6,3.0,1,1,1461
5313,619,324,1,0,10,2014,8,2,3.0,0,1,682
5314,378,349,1,7304,15,1995,9,4,2.0,0,1,682
5315,125,355,1,5872,14,4708,2,7,1.61,1,1,3429
5316,1515,341,1,739,8,2073,9,4,2.0,0,1,1416
5317,1373,0,1,0,8,1776,5,0,2.0,2,3,2423
5318,1085,47,1,5305,0,111,7,5,1.61,1,1,510
5319,1076,229,2,2339,0,2961,1,1,1.0,2,1,1302
5320,419,70,1,6044,6,626,6,6,3.0,1,1,888
5321,527,342,2,6799,0,1889,6,6,3.0,1,1,198
5322,1161,350,3,3817,6,5032,8,2,3.0,0,1,3268
5323,53,374,1,2480,14,3642,3,8,2.0,2,2,2333
5324,1294,327,3,5951,9,407,1,1,1.0,2,1,644
5325,1084,0,2,1843,13,5075,5,0,2.0,2,3,3282
5326,297,326,1,6247,6,5306,7,5,1.61,1,1,2628
5327,407,210,1,530,0,1177,6,6,3.0,1,1,1123
5328,320,305,2,2063,5,3012,8,2,3.0,0,1,2208
5329,1224,280,1,6071,0,3017,8,2,3.0,0,1,2760
5330,1147,363,1,6171,3,1798,0,3,1.61,2,0,383
5331,345,344,1,7542,6,457,6,6,3.0,1,1,674
5332,910,0,1,170,5,1835,4,0,3.0,0,0,69
5333,718,136,2,7013,10,4320,3,8,2.0,2,2,2667
5334,488,378,1,0,6,2267,7,5,1.61,1,1,2037
5335,1040,362,2,0,5,65,2,7,1.61,1,1,328
5336,1449,346,1,2119,8,5367,2,7,1.61,1,1,2223
5337,1417,319,1,61,11,2593,9,4,2.0,0,1,1045
5338,1347,0,1,7111,11,96,4,0,3.0,0,0,78
5339,575,386,1,1434,10,1384,7,5,1.61,1,1,793
5340,247,319,1,616,5,4890,2,7,1.61,1,1,3017
5341,1040,362,2,7372,5,4,6,6,3.0,1,1,883
5342,1187,407,2,1902,4,4925,3,8,2.0,2,2,1909
5343,1500,377,1,4870,9,5210,9,4,2.0,0,1,2294
5344,1030,0,2,7174,5,72,4,0,3.0,0,0,111
5345,1190,62,1,3019,6,3063,7,5,1.61,1,1,2223
5346,33,332,1,5780,14,4526,9,4,2.0,0,1,2079
5347,451,326,1,6614,13,294,6,6,3.0,1,1,647
5348,180,333,1,6498,13,4629,6,6,3.0,1,1,1901
5349,740,292,2,3145,0,84,6,6,3.0,1,1,275
5350,512,349,1,4018,13,352,9,4,2.0,0,1,628
5351,1488,0,1,197,9,4082,5,0,2.0,2,3,3326
5352,525,0,2,5511,13,2476,5,0,2.0,2,3,1938
5353,375,365,1,6395,6,4770,0,3,1.61,2,0,720
5354,668,0,1,7740,0,640,4,0,3.0,0,0,268
5355,1133,140,0,5405,13,2082,6,6,3.0,1,1,938
5356,274,402,2,3761,6,4614,1,1,1.0,2,1,989
5357,1550,397,1,5787,9,5686,3,8,2.0,2,2,3088
5358,1211,365,2,4214,6,5110,1,1,1.0,2,1,2756
5359,1334,329,1,5703,9,3522,9,4,2.0,0,1,2694
5360,902,324,2,7331,6,5398,3,8,2.0,2,2,2862
5361,1192,342,2,5887,13,3550,9,4,2.0,0,1,1403
5362,1253,379,1,4976,0,2144,7,5,1.61,1,1,873
5363,1205,337,1,1258,0,1885,7,5,1.61,1,1,1192
5364,551,0,1,6416,5,1539,5,0,2.0,2,3,2608
5365,930,293,2,3396,5,5839,8,2,3.0,0,1,2904
5366,252,296,1,7768,3,2128,0,3,1.61,2,0,80
5367,98,384,1,3077,7,3955,3,8,2.0,2,2,1942
5368,777,89,1,7099,5,245,0,3,1.61,2,0,10
5369,678,55,1,0,5,3344,8,2,3.0,0,1,1569
5370,899,129,1,1169,10,2983,1,1,1.0,2,1,2006
5371,243,406,1,7109,15,1430,3,8,2.0,2,2,1189
5372,804,347,1,6960,10,4521,0,3,1.61,2,0,183
5373,213,379,1,524,6,3485,9,4,2.0,0,1,2575
5374,989,387,2,7853,10,489,0,3,1.61,2,0,17
5375,643,322,3,1956,6,1914,7,5,1.61,1,1,1200
5376,942,391,2,4399,6,4379,6,6,3.0,1,1,3071
5377,10,224,2,2069,14,2611,3,8,2.0,2,2,858
5378,1424,275,1,180,11,4941,8,2,3.0,0,1,922
5379,517,281,1,6436,5,780,3,8,2.0,2,2,814
5380,206,0,1,6299,13,3373,5,0,2.0,2,3,2039
5381,1483,61,1,5727,9,2742,7,5,1.61,1,1,2083
5382,818,0,2,0,1,1247,5,0,2.0,2,3,2188
5383,493,331,2,532,3,4832,9,4,2.0,0,1,3202
5384,861,324,2,4966,5,4460,6,6,3.0,1,1,2654
5385,929,319,2,2973,10,4210,3,8,2.0,2,2,2140
5386,861,0,2,6921,5,4521,4,0,3.0,0,0,183
5387,916,410,1,2071,0,4161,3,8,2.0,2,2,1677
5388,574,384,1,0,5,5114,3,8,2.0,2,2,2995
5389,148,309,2,4485,5,5804,7,5,1.61,1,1,2088
5390,1464,377,1,856,8,5369,7,5,1.61,1,1,3270
5391,671,55,2,1873,5,1809,3,8,2.0,2,2,1540
5392,976,0,2,6911,0,5897,4,0,3.0,0,0,720
5393,919,414,1,212,10,4317,7,5,1.61,1,1,353
5394,1212,403,2,6599,13,1561,8,2,3.0,0,1,1446
5395,465,292,2,4291,6,2226,1,1,1.0,2,1,1397
5396,123,367,1,6973,7,3857,3,8,2.0,2,2,1725
5397,1220,0,2,7464,6,882,4,0,3.0,0,0,31
5398,565,139,1,1136,5,5868,7,5,1.61,1,1,2517
5399,970,205,1,0,5,2499,8,2,3.0,0,1,2061
5400,117,356,1,0,14,253,2,7,1.61,1,1,604
5401,938,0,4,4532,4,2466,5,0,2.0,2,3,931
5402,936,321,2,7702,0,1090,7,5,1.61,1,1,1167
5403,1163,0,2,3282,13,1621,5,0,2.0,2,3,1957
5404,187,0,2,5978,6,5134,4,0,3.0,0,0,426
5405,1405,223,1,511,8,4286,7,5,1.61,1,1,2140
5406,865,111,1,2902,13,1491,7,5,1.61,1,1,1348
5407,1155,100,2,2247,1,3420,1,1,1.0,2,1,1286
5408,1340,332,1,4784,9,3549,3,8,2.0,2,2,1508
5409,1338,125,1,2440,9,5186,6,6,3.0,1,1,2609
5410,465,292,2,4302,6,2318,7,5,1.61,1,1,1771
5411,810,340,2,2244,0,1676,3,8,2.0,2,2,632
5412,664,395,1,1511,6,3792,2,7,1.61,1,1,2529
5413,156,285,1,660,4,5603,1,1,1.0,2,1,3320
5414,906,0,1,3394,0,3189,4,0,3.0,0,0,127
5415,1068,7,2,2545,4,2655,3,8,2.0,2,2,2498
5416,655,0,2,569,10,5572,5,0,2.0,2,3,3349
5417,391,342,4,4056,6,3837,2,7,1.61,1,1,1603
5418,125,355,1,5840,14,4708,6,6,3.0,1,1,2916
5419,1302,412,1,1747,9,2963,8,2,3.0,0,1,774
5420,1461,0,1,2660,9,2719,5,0,2.0,2,3,2272
5421,1107,396,1,5327,3,4054,6,6,3.0,1,1,1673
5422,78,64,1,1185,4,4094,1,1,1.0,2,1,2879
5423,286,408,1,7521,3,4250,7,5,1.61,1,1,1937
5424,654,366,1,4835,3,4853,8,2,3.0,0,1,1878
5425,807,0,2,253,13,4343,5,0,2.0,2,3,3089
5426,1162,372,2,4863,6,4819,3,8,2.0,2,2,2702
